Gene,M-6
ENSMUSG00000044442,817
ENSMUSG00000052299,2290
ENSMUSG00000041079,211
ENSMUSG00000025616,1195
ENSMUSG00000025613,11993
ENSMUSG00000093606,31
ENSMUSG00000025610,17
ENSMUSG00000025612,752
ENSMUSG00000055972,4
ENSMUSG00000022935,0
ENSMUSG00000116754,0
ENSMUSG00000116885,0
ENSMUSG00000055811,0
ENSMUSG00000050520,0
ENSMUSG00000116616,0
ENSMUSG00000050239,0
ENSMUSG00000045331,0
ENSMUSG00000071471,0
ENSMUSG00000090515,0
ENSMUSG00000050704,0
ENSMUSG00000056350,0
ENSMUSG00000050224,2
ENSMUSG00000068078,0
ENSMUSG00000048830,0
ENSMUSG00000009047,0
ENSMUSG00000116983,0
ENSMUSG00000116636,0
ENSMUSG00000074928,0
ENSMUSG00000022931,0
ENSMUSG00000060691,0
ENSMUSG00000057650,0
ENSMUSG00000060469,0
ENSMUSG00000043982,0
ENSMUSG00000051802,0
ENSMUSG00000057174,0
ENSMUSG00000096534,0
ENSMUSG00000095992,0
ENSMUSG00000068075,0
ENSMUSG00000058172,0
ENSMUSG00000068074,0
ENSMUSG00000062400,0
ENSMUSG00000068073,0
ENSMUSG00000057855,0
ENSMUSG00000068071,0
ENSMUSG00000059113,0
ENSMUSG00000044227,0
ENSMUSG00000068068,0
ENSMUSG00000068067,0
ENSMUSG00000091039,0
ENSMUSG00000058368,0
ENSMUSG00000062433,0
ENSMUSG00000059632,0
ENSMUSG00000056706,0
ENSMUSG00000091212,0
ENSMUSG00000116870,0
ENSMUSG00000002489,823
ENSMUSG00000022982,3289
ENSMUSG00000022983,1780
ENSMUSG00000116600,0
ENSMUSG00000116656,43
ENSMUSG00000116989,0
ENSMUSG00000116849,0
ENSMUSG00000053414,255
ENSMUSG00000116753,1
ENSMUSG00000046119,0
ENSMUSG00000116830,0
ENSMUSG00000116582,0
ENSMUSG00000116591,0
ENSMUSG00000022978,545
ENSMUSG00000039956,2
ENSMUSG00000039929,571
ENSMUSG00000039903,61
ENSMUSG00000116543,0
ENSMUSG00000022972,563
ENSMUSG00000116607,0
ENSMUSG00000022973,874
ENSMUSG00000085279,0
ENSMUSG00000087354,7
ENSMUSG00000022974,1131
ENSMUSG00000085398,0
ENSMUSG00000039851,0
ENSMUSG00000116763,0
ENSMUSG00000039830,0
ENSMUSG00000046160,0
ENSMUSG00000085865,0
ENSMUSG00000022971,534
ENSMUSG00000022969,1255
ENSMUSG00000116987,0
ENSMUSG00000084866,0
ENSMUSG00000022967,1266
ENSMUSG00000022965,679
ENSMUSG00000022964,532
ENSMUSG00000085337,16
ENSMUSG00000039763,57
ENSMUSG00000022962,3136
ENSMUSG00000022961,8536
ENSMUSG00000022960,509
ENSMUSG00000085169,10
ENSMUSG00000058240,689
ENSMUSG00000022957,1960
ENSMUSG00000087240,3
ENSMUSG00000022956,3244
ENSMUSG00000087190,0
ENSMUSG00000039680,277
ENSMUSG00000089774,466
ENSMUSG00000086331,4
ENSMUSG00000116747,0
ENSMUSG00000116608,1
ENSMUSG00000116878,1
ENSMUSG00000039672,0
ENSMUSG00000051989,383
ENSMUSG00000085637,4
ENSMUSG00000051728,0
ENSMUSG00000039639,0
ENSMUSG00000116693,0
ENSMUSG00000022951,488
ENSMUSG00000116964,0
ENSMUSG00000051297,0
ENSMUSG00000022949,0
ENSMUSG00000116709,0
ENSMUSG00000022952,292
ENSMUSG00000097139,1
ENSMUSG00000116805,0
ENSMUSG00000100277,0
ENSMUSG00000116846,0
ENSMUSG00000099968,0
ENSMUSG00000116595,0
ENSMUSG00000116576,0
ENSMUSG00000022948,75
ENSMUSG00000117317,1
ENSMUSG00000051483,297
ENSMUSG00000082815,0
ENSMUSG00000022947,146
ENSMUSG00000022946,73
ENSMUSG00000097768,3
ENSMUSG00000116927,0
ENSMUSG00000039456,781
ENSMUSG00000022945,1700
ENSMUSG00000116890,6
ENSMUSG00000047109,0
ENSMUSG00000116681,0
ENSMUSG00000116947,0
ENSMUSG00000116569,0
ENSMUSG00000062713,0
ENSMUSG00000040820,520
ENSMUSG00000115246,0
ENSMUSG00000022941,0
ENSMUSG00000022940,283
ENSMUSG00000040785,6267
ENSMUSG00000116589,0
ENSMUSG00000022898,1656
ENSMUSG00000022897,1703
ENSMUSG00000116641,0
ENSMUSG00000043301,0
ENSMUSG00000116720,0
ENSMUSG00000062609,0
ENSMUSG00000116716,0
ENSMUSG00000040732,0
ENSMUSG00000022895,321
ENSMUSG00000117232,0
ENSMUSG00000085329,0
ENSMUSG00000085903,0
ENSMUSG00000022913,675
ENSMUSG00000022914,1285
ENSMUSG00000085884,1
ENSMUSG00000117289,0
ENSMUSG00000117270,0
ENSMUSG00000040681,7465
ENSMUSG00000023147,546
ENSMUSG00000117129,0
ENSMUSG00000045275,11
ENSMUSG00000040666,15
ENSMUSG00000074892,139
ENSMUSG00000000159,0
ENSMUSG00000000157,1
ENSMUSG00000090223,0
ENSMUSG00000050272,0
ENSMUSG00000117179,0
ENSMUSG00000117000,0
ENSMUSG00000117324,0
ENSMUSG00000040605,4624
ENSMUSG00000022938,0
ENSMUSG00000000385,0
ENSMUSG00000005251,1
ENSMUSG00000014039,251
ENSMUSG00000045975,247
ENSMUSG00000046962,560
ENSMUSG00000097874,0
ENSMUSG00000080717,49
ENSMUSG00000116673,115
ENSMUSG00000046201,1512
ENSMUSG00000116858,109
ENSMUSG00000116874,0
ENSMUSG00000023800,136
ENSMUSG00000036983,230
ENSMUSG00000091530,5
ENSMUSG00000116852,3
ENSMUSG00000023802,0
ENSMUSG00000116975,0
ENSMUSG00000116615,0
ENSMUSG00000116767,0
ENSMUSG00000116813,0
ENSMUSG00000116551,0
ENSMUSG00000069729,1351
ENSMUSG00000101133,2
ENSMUSG00000004945,1308
ENSMUSG00000101959,0
ENSMUSG00000034265,161
ENSMUSG00000096965,0
ENSMUSG00000002365,1281
ENSMUSG00000023805,629
ENSMUSG00000015659,265
ENSMUSG00000034345,1144
ENSMUSG00000034377,2780
ENSMUSG00000038141,1386
ENSMUSG00000092074,470
ENSMUSG00000096255,150
ENSMUSG00000000579,136
ENSMUSG00000095677,772
ENSMUSG00000041831,0
ENSMUSG00000052397,2307
ENSMUSG00000116644,1
ENSMUSG00000099735,0
ENSMUSG00000023806,193
ENSMUSG00000116618,0
ENSMUSG00000052031,381
ENSMUSG00000094724,458
ENSMUSG00000094083,0
ENSMUSG00000023809,467
ENSMUSG00000071322,0
ENSMUSG00000079722,0
ENSMUSG00000056133,0
ENSMUSG00000116585,0
ENSMUSG00000116955,0
ENSMUSG00000071984,0
ENSMUSG00000090069,0
ENSMUSG00000033450,3
ENSMUSG00000073471,119
ENSMUSG00000116760,0
ENSMUSG00000095687,438
ENSMUSG00000069135,765
ENSMUSG00000040899,0
ENSMUSG00000023861,143
ENSMUSG00000087478,7
ENSMUSG00000073468,655
ENSMUSG00000055945,6
ENSMUSG00000058159,10
ENSMUSG00000062327,1
ENSMUSG00000023868,165
ENSMUSG00000099104,1
ENSMUSG00000023873,61
ENSMUSG00000097049,0
ENSMUSG00000117026,0
ENSMUSG00000072968,1
ENSMUSG00000117143,0
ENSMUSG00000046173,0
ENSMUSG00000117341,0
ENSMUSG00000117264,0
ENSMUSG00000117110,0
ENSMUSG00000117227,0
ENSMUSG00000062078,5628
ENSMUSG00000099384,3
ENSMUSG00000037196,7
ENSMUSG00000089633,2
ENSMUSG00000089941,0
ENSMUSG00000089907,0
ENSMUSG00000023826,14
ENSMUSG00000100402,0
ENSMUSG00000023827,283
ENSMUSG00000014426,1653
ENSMUSG00000097350,52
ENSMUSG00000117337,0
ENSMUSG00000059481,0
ENSMUSG00000023828,1
ENSMUSG00000117314,0
ENSMUSG00000040966,0
ENSMUSG00000023829,0
ENSMUSG00000023830,3844
ENSMUSG00000078247,37
ENSMUSG00000117030,2
ENSMUSG00000117061,4
ENSMUSG00000068037,1
ENSMUSG00000059408,0
ENSMUSG00000073460,15
ENSMUSG00000117072,0
ENSMUSG00000057388,758
ENSMUSG00000068039,9297
ENSMUSG00000062480,8
ENSMUSG00000023832,2039
ENSMUSG00000060475,1903
ENSMUSG00000006818,1643
ENSMUSG00000071311,0
ENSMUSG00000055602,0
ENSMUSG00000067049,0
ENSMUSG00000117282,0
ENSMUSG00000073458,0
ENSMUSG00000073457,0
ENSMUSG00000117278,0
ENSMUSG00000052469,0
ENSMUSG00000117042,266
ENSMUSG00000090211,8
ENSMUSG00000085705,26
ENSMUSG00000038347,38
ENSMUSG00000068036,4775
ENSMUSG00000067941,0
ENSMUSG00000101307,0
ENSMUSG00000101361,0
ENSMUSG00000048826,0
ENSMUSG00000117185,0
ENSMUSG00000117254,0
ENSMUSG00000023886,0
ENSMUSG00000117328,0
ENSMUSG00000116801,0
ENSMUSG00000023885,33
ENSMUSG00000046991,2
ENSMUSG00000050088,480
ENSMUSG00000023883,525
ENSMUSG00000116780,0
ENSMUSG00000116953,11
ENSMUSG00000079710,0
ENSMUSG00000116895,8
ENSMUSG00000079707,0
ENSMUSG00000036552,104
ENSMUSG00000116655,0
ENSMUSG00000097624,0
ENSMUSG00000116851,0
ENSMUSG00000014773,0
ENSMUSG00000014763,626
ENSMUSG00000116718,15
ENSMUSG00000014769,3711
ENSMUSG00000014767,626
ENSMUSG00000014771,0
ENSMUSG00000051977,41
ENSMUSG00000116924,0
ENSMUSG00000023852,1729
ENSMUSG00000048027,334
ENSMUSG00000116839,0
ENSMUSG00000060149,123
ENSMUSG00000096696,27
ENSMUSG00000095990,56
ENSMUSG00000116802,48
ENSMUSG00000072761,25
ENSMUSG00000116590,2
ENSMUSG00000116564,873
ENSMUSG00000097379,103
ENSMUSG00000047786,0
ENSMUSG00000023845,2397
ENSMUSG00000092120,0
ENSMUSG00000080316,84
ENSMUSG00000003665,0
ENSMUSG00000045551,0
ENSMUSG00000052270,0
ENSMUSG00000079700,0
ENSMUSG00000048062,0
ENSMUSG00000094396,0
ENSMUSG00000091206,0
ENSMUSG00000091350,0
ENSMUSG00000090417,0
ENSMUSG00000079698,0
ENSMUSG00000091631,0
ENSMUSG00000091679,0
ENSMUSG00000091491,0
ENSMUSG00000096717,0
ENSMUSG00000116587,0
ENSMUSG00000090304,0
ENSMUSG00000116984,0
ENSMUSG00000091859,0
ENSMUSG00000094892,0
ENSMUSG00000095961,0
ENSMUSG00000091771,0
ENSMUSG00000090315,0
ENSMUSG00000071276,0
ENSMUSG00000071275,0
ENSMUSG00000091670,0
ENSMUSG00000091656,0
ENSMUSG00000056910,0
ENSMUSG00000091151,0
ENSMUSG00000091805,0
ENSMUSG00000043537,0
ENSMUSG00000090572,0
ENSMUSG00000091259,0
ENSMUSG00000060701,0
ENSMUSG00000042848,0
ENSMUSG00000067951,0
ENSMUSG00000060245,0
ENSMUSG00000117148,0
ENSMUSG00000045417,0
ENSMUSG00000050933,0
ENSMUSG00000116974,1
ENSMUSG00000062165,0
ENSMUSG00000007564,6168
ENSMUSG00000045575,0
ENSMUSG00000067942,295
ENSMUSG00000102080,1
ENSMUSG00000057203,0
ENSMUSG00000050102,0
ENSMUSG00000054142,0
ENSMUSG00000058030,0
ENSMUSG00000062743,91
ENSMUSG00000116771,0
ENSMUSG00000023882,32
ENSMUSG00000023892,145
ENSMUSG00000057409,107
ENSMUSG00000097781,4
ENSMUSG00000051341,79
ENSMUSG00000067931,508
ENSMUSG00000117070,2
ENSMUSG00000035868,92
ENSMUSG00000067929,17
ENSMUSG00000067928,122
ENSMUSG00000061544,151
ENSMUSG00000069743,0
ENSMUSG00000078546,176
ENSMUSG00000071267,390
ENSMUSG00000053347,275
ENSMUSG00000063383,66
ENSMUSG00000096433,182
ENSMUSG00000117284,379
ENSMUSG00000033972,298
ENSMUSG00000044501,86
ENSMUSG00000071266,142
ENSMUSG00000095093,0
ENSMUSG00000094921,0
ENSMUSG00000098164,0
ENSMUSG00000059142,203
ENSMUSG00000092111,0
ENSMUSG00000095658,0
ENSMUSG00000002617,127
ENSMUSG00000091945,0
ENSMUSG00000091076,0
ENSMUSG00000090966,0
ENSMUSG00000091407,0
ENSMUSG00000117322,5
ENSMUSG00000071256,280
ENSMUSG00000115842,9
ENSMUSG00000062012,234
ENSMUSG00000023902,1
ENSMUSG00000023903,0
ENSMUSG00000043782,1
ENSMUSG00000041319,330
ENSMUSG00000023904,202
ENSMUSG00000023905,1441
ENSMUSG00000023906,0
ENSMUSG00000066720,1
ENSMUSG00000043747,2
ENSMUSG00000023908,689
ENSMUSG00000023909,260
ENSMUSG00000040680,0
ENSMUSG00000097006,5
ENSMUSG00000040097,1119
ENSMUSG00000115692,12
ENSMUSG00000086719,2
ENSMUSG00000023911,54
ENSMUSG00000039218,10828
ENSMUSG00000055839,2341
ENSMUSG00000049620,0
ENSMUSG00000024114,0
ENSMUSG00000048992,0
ENSMUSG00000089697,0
ENSMUSG00000024116,0
ENSMUSG00000096445,0
ENSMUSG00000096278,0
ENSMUSG00000117400,0
ENSMUSG00000117488,0
ENSMUSG00000057417,0
ENSMUSG00000024128,0
ENSMUSG00000024125,0
ENSMUSG00000024124,0
ENSMUSG00000045027,0
ENSMUSG00000050762,0
ENSMUSG00000016946,968
ENSMUSG00000024122,1540
ENSMUSG00000117523,1
ENSMUSG00000117557,2
ENSMUSG00000036820,832
ENSMUSG00000024121,8135
ENSMUSG00000036473,638
ENSMUSG00000117406,123
ENSMUSG00000085185,2
ENSMUSG00000024118,270
ENSMUSG00000072082,1024
ENSMUSG00000035435,2
ENSMUSG00000024130,732
ENSMUSG00000073437,34
ENSMUSG00000034681,3521
ENSMUSG00000024132,593
ENSMUSG00000024136,15
ENSMUSG00000024137,330
ENSMUSG00000043445,1078
ENSMUSG00000024142,194
ENSMUSG00000045744,0
ENSMUSG00000117487,0
ENSMUSG00000033597,15
ENSMUSG00000052752,1995
ENSMUSG00000079657,0
ENSMUSG00000093565,8
ENSMUSG00000117423,0
ENSMUSG00000032855,1680
ENSMUSG00000002496,1966
ENSMUSG00000041429,136
ENSMUSG00000002504,365
ENSMUSG00000071230,0
ENSMUSG00000041130,1354
ENSMUSG00000007021,11
ENSMUSG00000040888,352
ENSMUSG00000019320,5
ENSMUSG00000040688,1816
ENSMUSG00000008482,1
ENSMUSG00000044533,38166
ENSMUSG00000090101,2
ENSMUSG00000040048,2246
ENSMUSG00000002500,2
ENSMUSG00000075705,282
ENSMUSG00000039628,0
ENSMUSG00000117379,0
ENSMUSG00000024155,0
ENSMUSG00000024158,302
ENSMUSG00000045316,160
ENSMUSG00000046070,3
ENSMUSG00000039183,1336
ENSMUSG00000024160,59
ENSMUSG00000073436,51
ENSMUSG00000024163,630
ENSMUSG00000038880,188
ENSMUSG00000073435,0
ENSMUSG00000024165,2413
ENSMUSG00000038002,675
ENSMUSG00000024169,597
ENSMUSG00000024168,32
ENSMUSG00000024170,1972
ENSMUSG00000044172,0
ENSMUSG00000036636,1325
ENSMUSG00000059562,0
ENSMUSG00000114245,0
ENSMUSG00000067722,387
ENSMUSG00000015127,82
ENSMUSG00000035521,359
ENSMUSG00000015126,330
ENSMUSG00000047507,4
ENSMUSG00000015120,4543
ENSMUSG00000056399,0
ENSMUSG00000024171,0
ENSMUSG00000034039,0
ENSMUSG00000024173,0
ENSMUSG00000033825,0
ENSMUSG00000033200,0
ENSMUSG00000024112,0
ENSMUSG00000024175,0
ENSMUSG00000050824,0
ENSMUSG00000117437,0
ENSMUSG00000117420,0
ENSMUSG00000117577,0
ENSMUSG00000117445,0
ENSMUSG00000024176,0
ENSMUSG00000091475,12
ENSMUSG00000002279,567
ENSMUSG00000117791,0
ENSMUSG00000118136,0
ENSMUSG00000025739,0
ENSMUSG00000019214,686
ENSMUSG00000041199,166
ENSMUSG00000041062,0
ENSMUSG00000063011,0
ENSMUSG00000117741,0
ENSMUSG00000002280,423
ENSMUSG00000061046,212
ENSMUSG00000071202,15
ENSMUSG00000057411,797
ENSMUSG00000002274,4121
ENSMUSG00000025738,20
ENSMUSG00000025737,454
ENSMUSG00000025736,148
ENSMUSG00000039615,1172
ENSMUSG00000025735,59
ENSMUSG00000025733,1113
ENSMUSG00000073434,964
ENSMUSG00000025732,373
ENSMUSG00000025731,364
ENSMUSG00000071192,35
ENSMUSG00000025730,308
ENSMUSG00000084862,0
ENSMUSG00000025728,2013
ENSMUSG00000090113,0
ENSMUSG00000025727,0
ENSMUSG00000097405,1
ENSMUSG00000037326,311
ENSMUSG00000097523,7
ENSMUSG00000037098,552
ENSMUSG00000036775,416
ENSMUSG00000024177,423
ENSMUSG00000024180,57
ENSMUSG00000024181,1374
ENSMUSG00000024182,1317
ENSMUSG00000024184,1
ENSMUSG00000073433,3
ENSMUSG00000024186,5
ENSMUSG00000024187,691
ENSMUSG00000024188,1982
ENSMUSG00000117596,2
ENSMUSG00000117551,0
ENSMUSG00000034413,11
ENSMUSG00000118232,0
ENSMUSG00000118107,0
ENSMUSG00000024190,307
ENSMUSG00000118068,0
ENSMUSG00000001576,2031
ENSMUSG00000091078,0
ENSMUSG00000015575,1839
ENSMUSG00000048249,253
ENSMUSG00000024191,535
ENSMUSG00000015579,1
ENSMUSG00000078838,2
ENSMUSG00000092539,1
ENSMUSG00000118147,0
ENSMUSG00000024301,668
ENSMUSG00000024193,98
ENSMUSG00000024194,1322
ENSMUSG00000067629,284
ENSMUSG00000079605,264
ENSMUSG00000118007,8
ENSMUSG00000048731,18
ENSMUSG00000057789,1737
ENSMUSG00000117799,0
ENSMUSG00000042644,47
ENSMUSG00000086898,0
ENSMUSG00000024208,691
ENSMUSG00000118010,0
ENSMUSG00000024210,22
ENSMUSG00000044857,1561
ENSMUSG00000097090,41
ENSMUSG00000117916,1
ENSMUSG00000117794,0
ENSMUSG00000116751,0
ENSMUSG00000073430,0
ENSMUSG00000116692,0
ENSMUSG00000116879,0
ENSMUSG00000116970,0
ENSMUSG00000063239,0
ENSMUSG00000116657,19
ENSMUSG00000046711,5112
ENSMUSG00000062753,143
ENSMUSG00000116884,3
ENSMUSG00000024213,2673
ENSMUSG00000116571,1
ENSMUSG00000052146,8378
ENSMUSG00000087387,0
ENSMUSG00000040276,9
ENSMUSG00000024215,4
ENSMUSG00000086485,0
ENSMUSG00000056692,2461
ENSMUSG00000024217,1905
ENSMUSG00000039512,1135
ENSMUSG00000024218,694
ENSMUSG00000117216,0
ENSMUSG00000024219,758
ENSMUSG00000085846,0
ENSMUSG00000117130,1
ENSMUSG00000117263,2
ENSMUSG00000062859,4
ENSMUSG00000038677,77
ENSMUSG00000117171,48
ENSMUSG00000024220,704
ENSMUSG00000002257,68
ENSMUSG00000117028,0
ENSMUSG00000002250,1167
ENSMUSG00000007570,607
ENSMUSG00000117027,1
ENSMUSG00000117303,18
ENSMUSG00000037805,9698
ENSMUSG00000002249,115
ENSMUSG00000037446,0
ENSMUSG00000024222,1551
ENSMUSG00000117313,1
ENSMUSG00000117084,0
ENSMUSG00000097714,2
ENSMUSG00000066170,2
ENSMUSG00000117131,0
ENSMUSG00000024223,0
ENSMUSG00000024224,0
ENSMUSG00000024225,0
ENSMUSG00000062252,5
ENSMUSG00000004865,3922
ENSMUSG00000036196,12
ENSMUSG00000053436,3980
ENSMUSG00000117145,8
ENSMUSG00000004864,55
ENSMUSG00000117255,12
ENSMUSG00000063952,1015
ENSMUSG00000117301,1
ENSMUSG00000087615,0
ENSMUSG00000043286,0
ENSMUSG00000048905,1
ENSMUSG00000085333,0
ENSMUSG00000087693,0
ENSMUSG00000045378,0
ENSMUSG00000117080,0
ENSMUSG00000005936,2074
ENSMUSG00000024006,2247
ENSMUSG00000086154,5
ENSMUSG00000087308,0
ENSMUSG00000071172,12779
ENSMUSG00000117007,15
ENSMUSG00000085912,32
ENSMUSG00000023067,2371
ENSMUSG00000064147,6
ENSMUSG00000024008,2
ENSMUSG00000024007,1226
ENSMUSG00000117614,0
ENSMUSG00000052712,1803
ENSMUSG00000024011,0
ENSMUSG00000117592,0
ENSMUSG00000024012,4061
ENSMUSG00000024013,27
ENSMUSG00000117575,0
ENSMUSG00000117427,0
ENSMUSG00000097125,0
ENSMUSG00000024014,147
ENSMUSG00000091614,0
ENSMUSG00000079580,3
ENSMUSG00000042203,820
ENSMUSG00000089900,3
ENSMUSG00000117376,0
ENSMUSG00000090083,727
ENSMUSG00000117534,0
ENSMUSG00000024019,2020
ENSMUSG00000024018,82
ENSMUSG00000117434,0
ENSMUSG00000117489,0
ENSMUSG00000043557,5
ENSMUSG00000086534,0
ENSMUSG00000117528,0
ENSMUSG00000117371,3
ENSMUSG00000044477,2041
ENSMUSG00000062202,796
ENSMUSG00000117835,1
ENSMUSG00000117725,61
ENSMUSG00000024026,2256
ENSMUSG00000099474,0
ENSMUSG00000033826,6
ENSMUSG00000117760,0
ENSMUSG00000118119,0
ENSMUSG00000118281,0
ENSMUSG00000024027,0
ENSMUSG00000117786,0
ENSMUSG00000118284,0
ENSMUSG00000054134,0
ENSMUSG00000118169,0
ENSMUSG00000024030,0
ENSMUSG00000024029,0
ENSMUSG00000024028,0
ENSMUSG00000086010,0
ENSMUSG00000024032,0
ENSMUSG00000024034,0
ENSMUSG00000042345,0
ENSMUSG00000117899,0
ENSMUSG00000024033,4
ENSMUSG00000024036,310
ENSMUSG00000041119,5
ENSMUSG00000118157,0
ENSMUSG00000118081,0
ENSMUSG00000024037,1045
ENSMUSG00000118049,5
ENSMUSG00000024038,944
ENSMUSG00000117818,1
ENSMUSG00000013562,0
ENSMUSG00000118071,7
ENSMUSG00000006705,935
ENSMUSG00000118239,38
ENSMUSG00000024039,23
ENSMUSG00000061613,3725
ENSMUSG00000117987,0
ENSMUSG00000024041,0
ENSMUSG00000117656,0
ENSMUSG00000117355,0
ENSMUSG00000024042,347
ENSMUSG00000117562,0
ENSMUSG00000117879,1
ENSMUSG00000002076,1
ENSMUSG00000058392,1336
ENSMUSG00000097305,0
ENSMUSG00000038146,20
ENSMUSG00000037577,2
ENSMUSG00000024002,5344
ENSMUSG00000097217,17
ENSMUSG00000024045,4104
ENSMUSG00000002625,813
ENSMUSG00000024050,2124
ENSMUSG00000052142,219
ENSMUSG00000117872,3
ENSMUSG00000079563,0
ENSMUSG00000061126,0
ENSMUSG00000091586,69
ENSMUSG00000048440,231
ENSMUSG00000062464,0
ENSMUSG00000090700,0
ENSMUSG00000073424,0
ENSMUSG00000117443,0
ENSMUSG00000024298,2265
ENSMUSG00000091968,4
ENSMUSG00000055202,3
ENSMUSG00000097030,0
ENSMUSG00000095253,87
ENSMUSG00000117654,0
ENSMUSG00000095325,150
ENSMUSG00000117601,0
ENSMUSG00000024292,0
ENSMUSG00000024055,148
ENSMUSG00000053600,199
ENSMUSG00000053390,247
ENSMUSG00000067430,121
ENSMUSG00000067424,80
ENSMUSG00000048602,0
ENSMUSG00000094891,0
ENSMUSG00000093884,0
ENSMUSG00000096169,3
ENSMUSG00000094441,272
ENSMUSG00000054666,0
ENSMUSG00000096910,257
ENSMUSG00000003929,319
ENSMUSG00000055240,286
ENSMUSG00000092519,0
ENSMUSG00000117495,0
ENSMUSG00000024299,230
ENSMUSG00000024300,0
ENSMUSG00000073423,337
ENSMUSG00000032739,8
ENSMUSG00000059208,8119
ENSMUSG00000079557,367
ENSMUSG00000077450,990
ENSMUSG00000090952,9
ENSMUSG00000002289,0
ENSMUSG00000092602,0
ENSMUSG00000042099,36
ENSMUSG00000067288,789
ENSMUSG00000041881,1002
ENSMUSG00000002308,410
ENSMUSG00000115113,0
ENSMUSG00000079553,1635
ENSMUSG00000092349,0
ENSMUSG00000092564,18
ENSMUSG00000002307,734
ENSMUSG00000024308,285
ENSMUSG00000051390,475
ENSMUSG00000101438,0
ENSMUSG00000041354,1191
ENSMUSG00000024309,750
ENSMUSG00000117603,0
ENSMUSG00000024312,1219
ENSMUSG00000067370,8
ENSMUSG00000008668,10251
ENSMUSG00000024319,1146
ENSMUSG00000118084,27
ENSMUSG00000061232,101
ENSMUSG00000024325,705
ENSMUSG00000092338,0
ENSMUSG00000073422,458
ENSMUSG00000024327,3534
ENSMUSG00000039656,949
ENSMUSG00000024330,60
ENSMUSG00000098197,0
ENSMUSG00000024334,0
ENSMUSG00000117772,2
ENSMUSG00000024335,6393
ENSMUSG00000037649,8
ENSMUSG00000117829,0
ENSMUSG00000118026,2
ENSMUSG00000037548,0
ENSMUSG00000079547,4
ENSMUSG00000096727,0
ENSMUSG00000037321,19
ENSMUSG00000024338,0
ENSMUSG00000092550,0
ENSMUSG00000024339,6
ENSMUSG00000081512,0
ENSMUSG00000041538,0
ENSMUSG00000073421,0
ENSMUSG00000036594,0
ENSMUSG00000092415,0
ENSMUSG00000060586,0
ENSMUSG00000067341,0
ENSMUSG00000024340,0
ENSMUSG00000062638,0
ENSMUSG00000057246,0
ENSMUSG00000058435,0
ENSMUSG00000092618,0
ENSMUSG00000015468,12
ENSMUSG00000034786,237
ENSMUSG00000034673,645
ENSMUSG00000015452,52
ENSMUSG00000015478,471
ENSMUSG00000092395,0
ENSMUSG00000034254,2213
ENSMUSG00000015467,53
ENSMUSG00000015474,3855
ENSMUSG00000015476,5
ENSMUSG00000092525,0
ENSMUSG00000033739,154
ENSMUSG00000015461,2060
ENSMUSG00000033327,6
ENSMUSG00000073418,0
ENSMUSG00000024365,0
ENSMUSG00000015451,23
ENSMUSG00000061207,519
ENSMUSG00000040482,297
ENSMUSG00000040356,1520
ENSMUSG00000024369,985
ENSMUSG00000090231,143
ENSMUSG00000024371,1355
ENSMUSG00000049823,455
ENSMUSG00000013787,4512
ENSMUSG00000007034,2
ENSMUSG00000007038,823
ENSMUSG00000092203,740
ENSMUSG00000090877,70
ENSMUSG00000091971,0
ENSMUSG00000092609,0
ENSMUSG00000007033,9
ENSMUSG00000073415,18
ENSMUSG00000007050,857
ENSMUSG00000007029,6022
ENSMUSG00000007030,1
ENSMUSG00000036185,0
ENSMUSG00000007035,1
ENSMUSG00000007041,1685
ENSMUSG00000007039,373
ENSMUSG00000073414,0
ENSMUSG00000092586,0
ENSMUSG00000073413,1
ENSMUSG00000013766,1
ENSMUSG00000034923,0
ENSMUSG00000007036,584
ENSMUSG00000034482,36
ENSMUSG00000043807,10
ENSMUSG00000024387,2677
ENSMUSG00000092417,123
ENSMUSG00000092241,0
ENSMUSG00000043311,255
ENSMUSG00000024391,10
ENSMUSG00000024392,6229
ENSMUSG00000024393,14178
ENSMUSG00000090936,1
ENSMUSG00000024397,0
ENSMUSG00000073412,0
ENSMUSG00000024399,0
ENSMUSG00000024401,1
ENSMUSG00000024402,0
ENSMUSG00000042419,58
ENSMUSG00000081650,7
ENSMUSG00000024403,14
ENSMUSG00000019432,7200
ENSMUSG00000073411,1197
ENSMUSG00000079507,0
ENSMUSG00000091705,0
ENSMUSG00000079505,0
ENSMUSG00000035929,110
ENSMUSG00000073409,0
ENSMUSG00000060550,0
ENSMUSG00000067235,0
ENSMUSG00000024406,0
ENSMUSG00000093516,0
ENSMUSG00000050410,1258
ENSMUSG00000040312,643
ENSMUSG00000024409,1
ENSMUSG00000039518,48
ENSMUSG00000039269,0
ENSMUSG00000090509,1
ENSMUSG00000090588,0
ENSMUSG00000073408,6
ENSMUSG00000092389,0
ENSMUSG00000038838,600
ENSMUSG00000001524,422
ENSMUSG00000003534,1733
ENSMUSG00000086867,0
ENSMUSG00000092219,0
ENSMUSG00000092600,0
ENSMUSG00000092171,0
ENSMUSG00000003541,719
ENSMUSG00000059714,300
ENSMUSG00000001525,32326
ENSMUSG00000061607,2711
ENSMUSG00000087443,1
ENSMUSG00000059791,399
ENSMUSG00000034595,1354
ENSMUSG00000024422,1181
ENSMUSG00000050705,519
ENSMUSG00000084998,7
ENSMUSG00000024426,159
ENSMUSG00000024436,204
ENSMUSG00000039220,1206
ENSMUSG00000038762,4722
