Gene,HE-5
ENSMUSG00000117909,0
ENSMUSG00000118109,0
ENSMUSG00000118167,0
ENSMUSG00000118150,0
ENSMUSG00000118067,0
ENSMUSG00000094732,0
ENSMUSG00000024659,7961
ENSMUSG00000114469,4
ENSMUSG00000053279,0
ENSMUSG00000024747,0
ENSMUSG00000024749,0
ENSMUSG00000118293,0
ENSMUSG00000118047,0
ENSMUSG00000118086,0
ENSMUSG00000118090,0
ENSMUSG00000024750,2958
ENSMUSG00000118342,0
ENSMUSG00000058624,0
ENSMUSG00000035171,354
ENSMUSG00000047368,462
ENSMUSG00000024754,477
ENSMUSG00000118021,0
ENSMUSG00000118237,0
ENSMUSG00000118273,0
ENSMUSG00000118226,0
ENSMUSG00000052387,13
ENSMUSG00000098739,0
ENSMUSG00000097930,1
ENSMUSG00000118155,0
ENSMUSG00000044387,0
ENSMUSG00000033863,178
ENSMUSG00000024943,967
ENSMUSG00000117837,0
ENSMUSG00000033207,0
ENSMUSG00000118092,0
ENSMUSG00000033053,0
ENSMUSG00000074925,1291
ENSMUSG00000117685,0
ENSMUSG00000024897,11
ENSMUSG00000118340,0
ENSMUSG00000071604,0
ENSMUSG00000096796,0
ENSMUSG00000024812,3574
ENSMUSG00000059363,444
ENSMUSG00000024867,238
ENSMUSG00000085003,0
ENSMUSG00000074922,294
ENSMUSG00000117979,3
ENSMUSG00000048572,0
ENSMUSG00000041731,0
ENSMUSG00000058927,7
ENSMUSG00000051490,0
ENSMUSG00000024878,550
ENSMUSG00000052085,25
ENSMUSG00000032702,781
ENSMUSG00000024837,0
ENSMUSG00000042372,0
ENSMUSG00000101089,0
ENSMUSG00000048138,0
ENSMUSG00000118016,0
ENSMUSG00000117950,0
ENSMUSG00000118005,0
ENSMUSG00000117707,0
ENSMUSG00000118001,0
ENSMUSG00000114682,0
ENSMUSG00000024921,281
ENSMUSG00000093628,0
ENSMUSG00000093772,1
ENSMUSG00000074913,0
ENSMUSG00000118209,0
ENSMUSG00000118020,0
ENSMUSG00000024924,16
ENSMUSG00000117692,0
ENSMUSG00000047298,0
ENSMUSG00000117752,0
ENSMUSG00000041360,1896
ENSMUSG00000040929,651
ENSMUSG00000092182,0
ENSMUSG00000101084,0
ENSMUSG00000052942,424
ENSMUSG00000089952,0
ENSMUSG00000097735,1
ENSMUSG00000024935,0
ENSMUSG00000064202,28
ENSMUSG00000040105,199
ENSMUSG00000024780,1177
ENSMUSG00000024782,1450
ENSMUSG00000100075,4
ENSMUSG00000118038,4
ENSMUSG00000024785,682
ENSMUSG00000024789,740
ENSMUSG00000050957,37
ENSMUSG00000039097,5
ENSMUSG00000016495,590
ENSMUSG00000016496,30
ENSMUSG00000117964,3
ENSMUSG00000016498,0
ENSMUSG00000097855,28
ENSMUSG00000038658,1221
ENSMUSG00000046324,1391
ENSMUSG00000024806,9452
ENSMUSG00000046138,724
ENSMUSG00000118251,2
ENSMUSG00000074909,434
ENSMUSG00000024810,31
ENSMUSG00000024815,0
ENSMUSG00000024817,1668
ENSMUSG00000024827,0
ENSMUSG00000024863,0
ENSMUSG00000024868,5
ENSMUSG00000052920,1393
ENSMUSG00000053536,1045
ENSMUSG00000052595,0
ENSMUSG00000118366,0
ENSMUSG00000024887,322
ENSMUSG00000040451,425
ENSMUSG00000118064,0
ENSMUSG00000097787,18
ENSMUSG00000062456,5
ENSMUSG00000024896,899
ENSMUSG00000118168,0
ENSMUSG00000024899,37
ENSMUSG00000013662,2397
ENSMUSG00000013663,2281
ENSMUSG00000117664,0
ENSMUSG00000117914,0
ENSMUSG00000118196,0
ENSMUSG00000079344,0
ENSMUSG00000024766,0
ENSMUSG00000086812,0
ENSMUSG00000087303,0
ENSMUSG00000079342,0
ENSMUSG00000024768,0
ENSMUSG00000024771,0
ENSMUSG00000024770,0
ENSMUSG00000056078,0
ENSMUSG00000024774,0
ENSMUSG00000024776,0
ENSMUSG00000035783,0
ENSMUSG00000024778,1
ENSMUSG00000050370,0
ENSMUSG00000097558,0
ENSMUSG00000024781,4294
ENSMUSG00000045932,1358
ENSMUSG00000074896,102
ENSMUSG00000079339,1
ENSMUSG00000062488,21
ENSMUSG00000067297,1
ENSMUSG00000034459,105
ENSMUSG00000009378,0
ENSMUSG00000033610,411
ENSMUSG00000024795,1815
ENSMUSG00000117865,0
ENSMUSG00000117973,0
ENSMUSG00000118212,9
ENSMUSG00000094707,243
ENSMUSG00000024798,0
ENSMUSG00000024800,484
ENSMUSG00000024803,3
ENSMUSG00000117998,0
ENSMUSG00000117990,0
ENSMUSG00000118032,1
ENSMUSG00000114859,0
ENSMUSG00000024805,136
ENSMUSG00000114235,0
ENSMUSG00000041180,15
ENSMUSG00000087579,3
ENSMUSG00000067279,0
ENSMUSG00000024811,3414
ENSMUSG00000047632,49
ENSMUSG00000040565,1648
ENSMUSG00000039652,229
ENSMUSG00000097591,0
ENSMUSG00000023307,1933
ENSMUSG00000056999,3393
ENSMUSG00000012443,3902
ENSMUSG00000024986,0
ENSMUSG00000117800,0
ENSMUSG00000053799,565
ENSMUSG00000062432,2
ENSMUSG00000024987,2
ENSMUSG00000048612,3210
ENSMUSG00000069554,0
ENSMUSG00000024989,1252
ENSMUSG00000054200,0
ENSMUSG00000024990,0
ENSMUSG00000024992,0
ENSMUSG00000054237,490
ENSMUSG00000067242,0
ENSMUSG00000105709,0
ENSMUSG00000044026,871
ENSMUSG00000024998,0
ENSMUSG00000101079,0
ENSMUSG00000024999,942
ENSMUSG00000048720,262
ENSMUSG00000025001,3490
ENSMUSG00000025002,0
ENSMUSG00000067231,0
ENSMUSG00000067229,0
ENSMUSG00000003053,0
ENSMUSG00000032808,0
ENSMUSG00000025003,0
ENSMUSG00000062624,0
ENSMUSG00000074882,0
ENSMUSG00000025004,0
ENSMUSG00000092008,0
ENSMUSG00000042248,0
ENSMUSG00000067225,0
ENSMUSG00000054827,0
ENSMUSG00000060613,0
ENSMUSG00000055044,1043
ENSMUSG00000025006,2093
ENSMUSG00000114796,12
ENSMUSG00000025007,2604
ENSMUSG00000097792,36
ENSMUSG00000025008,230
ENSMUSG00000048120,1
ENSMUSG00000117952,0
ENSMUSG00000108929,0
ENSMUSG00000025010,253
ENSMUSG00000097740,0
ENSMUSG00000049164,705
ENSMUSG00000061132,0
ENSMUSG00000025014,0
ENSMUSG00000050121,0
ENSMUSG00000025013,0
ENSMUSG00000025016,5848
ENSMUSG00000025017,0
ENSMUSG00000025019,545
ENSMUSG00000025020,3
ENSMUSG00000025154,1306
ENSMUSG00000067199,5
ENSMUSG00000047604,31
ENSMUSG00000035049,1033
ENSMUSG00000011752,5670
ENSMUSG00000034321,749
ENSMUSG00000025157,659
ENSMUSG00000025159,1667
ENSMUSG00000025171,344
ENSMUSG00000025172,106
ENSMUSG00000025176,84
ENSMUSG00000090369,2
ENSMUSG00000049670,456
ENSMUSG00000025178,948
ENSMUSG00000018821,250
ENSMUSG00000044345,650
ENSMUSG00000018820,660
ENSMUSG00000018822,0
ENSMUSG00000042532,0
ENSMUSG00000042401,0
ENSMUSG00000117728,0
ENSMUSG00000025184,348
ENSMUSG00000090117,0
ENSMUSG00000025185,20
ENSMUSG00000060224,187
ENSMUSG00000118354,0
ENSMUSG00000025188,534
ENSMUSG00000090235,7
ENSMUSG00000074852,0
ENSMUSG00000117880,0
ENSMUSG00000114742,0
ENSMUSG00000025189,93
ENSMUSG00000114721,0
ENSMUSG00000025190,3327
ENSMUSG00000118221,0
ENSMUSG00000117991,0
ENSMUSG00000092250,0
ENSMUSG00000044220,0
ENSMUSG00000118236,0
ENSMUSG00000040414,566
ENSMUSG00000117698,5
ENSMUSG00000025192,341
ENSMUSG00000040018,1154
ENSMUSG00000025193,210
ENSMUSG00000025194,0
ENSMUSG00000025195,387
ENSMUSG00000118000,2
ENSMUSG00000025196,0
ENSMUSG00000025197,0
ENSMUSG00000025198,701
ENSMUSG00000025199,1691
ENSMUSG00000025200,551
ENSMUSG00000057506,874
ENSMUSG00000037578,3
ENSMUSG00000025202,3
ENSMUSG00000117900,3
ENSMUSG00000025203,34839
ENSMUSG00000117957,1
ENSMUSG00000050195,19
ENSMUSG00000037071,3221
ENSMUSG00000118076,0
ENSMUSG00000117796,0
ENSMUSG00000036961,0
ENSMUSG00000051984,34
ENSMUSG00000025204,2120
ENSMUSG00000036450,1148
ENSMUSG00000117911,0
ENSMUSG00000097683,0
ENSMUSG00000117823,0
ENSMUSG00000004231,0
ENSMUSG00000092469,0
ENSMUSG00000092369,0
ENSMUSG00000036097,1226
ENSMUSG00000118204,0
ENSMUSG00000025207,112
ENSMUSG00000025208,147
ENSMUSG00000025209,537
ENSMUSG00000035342,2617
ENSMUSG00000074818,109
ENSMUSG00000025212,942
ENSMUSG00000117848,1
ENSMUSG00000025213,45
ENSMUSG00000025215,0
ENSMUSG00000092346,0
ENSMUSG00000025216,4
ENSMUSG00000100417,1
ENSMUSG00000102057,0
ENSMUSG00000114673,0
ENSMUSG00000025217,761
ENSMUSG00000025218,362
ENSMUSG00000041035,435
ENSMUSG00000040913,261
ENSMUSG00000025219,1
ENSMUSG00000056209,783
ENSMUSG00000087367,0
ENSMUSG00000025220,2902
ENSMUSG00000025221,1
ENSMUSG00000039901,448
ENSMUSG00000117956,0
ENSMUSG00000097690,0
ENSMUSG00000074811,176
ENSMUSG00000025223,3131
ENSMUSG00000055491,2188
ENSMUSG00000015176,5504
ENSMUSG00000117703,0
ENSMUSG00000038754,0
ENSMUSG00000025229,0
ENSMUSG00000025224,2529
ENSMUSG00000086816,0
ENSMUSG00000118087,21
ENSMUSG00000025225,561
ENSMUSG00000037126,95
ENSMUSG00000025226,84
ENSMUSG00000036748,1639
ENSMUSG00000025227,179
ENSMUSG00000099655,8
ENSMUSG00000025228,3112
ENSMUSG00000025231,681
ENSMUSG00000025034,923
ENSMUSG00000025035,645
ENSMUSG00000025036,548
ENSMUSG00000047731,2206
ENSMUSG00000118040,2
ENSMUSG00000003555,0
ENSMUSG00000062376,133
ENSMUSG00000003559,2
ENSMUSG00000064105,228
ENSMUSG00000117814,57
ENSMUSG00000025041,1159
ENSMUSG00000034336,0
ENSMUSG00000025050,442
ENSMUSG00000025049,244
ENSMUSG00000071528,627
ENSMUSG00000025047,2006
ENSMUSG00000033033,109
ENSMUSG00000079258,0
ENSMUSG00000094219,0
ENSMUSG00000006435,39
ENSMUSG00000118127,0
ENSMUSG00000117659,0
ENSMUSG00000053617,2713
ENSMUSG00000042694,377
ENSMUSG00000097990,2
ENSMUSG00000025060,2703
ENSMUSG00000118206,0
ENSMUSG00000086121,0
ENSMUSG00000025064,2
ENSMUSG00000117702,0
ENSMUSG00000118149,0
ENSMUSG00000025066,2801
ENSMUSG00000044948,42
ENSMUSG00000025068,860
ENSMUSG00000025069,8
ENSMUSG00000117975,518
ENSMUSG00000046585,0
ENSMUSG00000117690,0
ENSMUSG00000063434,0
ENSMUSG00000117996,0
ENSMUSG00000118111,0
ENSMUSG00000043531,0
ENSMUSG00000110007,0
ENSMUSG00000097446,0
ENSMUSG00000117758,0
ENSMUSG00000117867,0
ENSMUSG00000118173,0
ENSMUSG00000035804,0
ENSMUSG00000118128,0
ENSMUSG00000118114,0
ENSMUSG00000117896,1
ENSMUSG00000025027,3215
ENSMUSG00000099988,0
ENSMUSG00000118233,0
ENSMUSG00000025026,507
ENSMUSG00000118314,1
ENSMUSG00000025025,429
ENSMUSG00000118369,1
ENSMUSG00000067085,0
ENSMUSG00000025024,1342
ENSMUSG00000117768,0
ENSMUSG00000097636,0
ENSMUSG00000097779,0
ENSMUSG00000118210,0
ENSMUSG00000034765,17
ENSMUSG00000071497,4
ENSMUSG00000024974,3485
ENSMUSG00000043639,1307
ENSMUSG00000089679,9
ENSMUSG00000024975,281
ENSMUSG00000084957,428
ENSMUSG00000024976,1155
ENSMUSG00000117981,0
ENSMUSG00000033717,1
ENSMUSG00000117921,0
ENSMUSG00000118207,0
ENSMUSG00000024978,745
ENSMUSG00000118099,0
ENSMUSG00000024979,0
ENSMUSG00000055523,4
ENSMUSG00000024981,1537
ENSMUSG00000024982,1727
ENSMUSG00000024983,710
ENSMUSG00000024985,446
ENSMUSG00000099746,0
ENSMUSG00000117827,0
ENSMUSG00000117695,0
ENSMUSG00000025075,0
ENSMUSG00000049134,0
ENSMUSG00000090990,0
ENSMUSG00000025076,153
ENSMUSG00000035818,3
ENSMUSG00000025077,446
ENSMUSG00000025078,1242
ENSMUSG00000117890,0
ENSMUSG00000117859,0
ENSMUSG00000035283,0
ENSMUSG00000117696,0
ENSMUSG00000035173,937
ENSMUSG00000025081,0
ENSMUSG00000025082,0
ENSMUSG00000025083,129
ENSMUSG00000025085,642
ENSMUSG00000117684,0
ENSMUSG00000097785,15
ENSMUSG00000117670,4
ENSMUSG00000033478,844
ENSMUSG00000117927,0
ENSMUSG00000025086,653
ENSMUSG00000117655,0
ENSMUSG00000118178,0
ENSMUSG00000117770,3
ENSMUSG00000054843,1158
ENSMUSG00000117871,1
ENSMUSG00000087002,0
ENSMUSG00000025089,2
ENSMUSG00000025090,0
ENSMUSG00000100001,0
ENSMUSG00000046008,0
ENSMUSG00000118223,0
ENSMUSG00000042179,0
ENSMUSG00000025091,1
ENSMUSG00000026931,0
ENSMUSG00000025092,0
ENSMUSG00000048029,0
ENSMUSG00000041362,1
ENSMUSG00000006270,0
ENSMUSG00000040901,0
ENSMUSG00000101630,0
ENSMUSG00000025094,89
ENSMUSG00000074746,1381
ENSMUSG00000110210,0
ENSMUSG00000087095,0
ENSMUSG00000043969,0
ENSMUSG00000100119,0
ENSMUSG00000118031,0
ENSMUSG00000118190,0
ENSMUSG00000090965,0
ENSMUSG00000040022,521
ENSMUSG00000091378,0
ENSMUSG00000053117,0
ENSMUSG00000057858,374
ENSMUSG00000099678,0
ENSMUSG00000045052,0
ENSMUSG00000033417,2443
ENSMUSG00000117790,0
ENSMUSG00000072437,87
ENSMUSG00000024991,13380
ENSMUSG00000024993,367
ENSMUSG00000063698,69
ENSMUSG00000024997,2481
ENSMUSG00000003228,279
ENSMUSG00000074733,148
ENSMUSG00000094649,0
ENSMUSG00000069475,13
ENSMUSG00000059326,125
ENSMUSG00000095993,0
ENSMUSG00000100249,0
ENSMUSG00000096426,0
ENSMUSG00000094558,0
ENSMUSG00000094876,0
ENSMUSG00000095716,0
ENSMUSG00000101381,0
ENSMUSG00000078218,0
ENSMUSG00000094307,0
ENSMUSG00000094596,0
ENSMUSG00000094273,0
ENSMUSG00000078213,0
ENSMUSG00000094860,0
ENSMUSG00000044597,0
ENSMUSG00000095814,0
ENSMUSG00000097342,0
ENSMUSG00000073295,0
ENSMUSG00000073294,0
ENSMUSG00000073293,0
ENSMUSG00000023279,0
ENSMUSG00000068270,270
ENSMUSG00000062393,0
ENSMUSG00000051592,1
ENSMUSG00000050089,0
ENSMUSG00000004317,738
ENSMUSG00000046269,37
ENSMUSG00000087252,2
ENSMUSG00000063018,106
ENSMUSG00000039556,62
ENSMUSG00000039545,3
ENSMUSG00000039521,8
ENSMUSG00000031143,378
ENSMUSG00000031142,0
ENSMUSG00000031144,3
ENSMUSG00000087644,0
ENSMUSG00000031145,2
ENSMUSG00000031146,312
ENSMUSG00000031147,73
ENSMUSG00000031148,946
ENSMUSG00000039382,279
ENSMUSG00000031149,534
ENSMUSG00000031150,132
ENSMUSG00000000134,796
ENSMUSG00000031153,907
ENSMUSG00000009731,68
ENSMUSG00000031154,1260
ENSMUSG00000031155,146
ENSMUSG00000031156,411
ENSMUSG00000031157,765
ENSMUSG00000031158,456
ENSMUSG00000073291,0
ENSMUSG00000073290,0
ENSMUSG00000039278,0
ENSMUSG00000031160,0
ENSMUSG00000031161,623
ENSMUSG00000031162,0
ENSMUSG00000031163,0
ENSMUSG00000087193,3
ENSMUSG00000039231,889
ENSMUSG00000031165,31
ENSMUSG00000086404,6
ENSMUSG00000031166,592
ENSMUSG00000031167,8469
ENSMUSG00000055188,13
ENSMUSG00000039201,165
ENSMUSG00000031168,1121
ENSMUSG00000031169,7
ENSMUSG00000031171,451
ENSMUSG00000031170,0
ENSMUSG00000068219,0
ENSMUSG00000068218,0
ENSMUSG00000079705,0
ENSMUSG00000023165,0
ENSMUSG00000079704,0
ENSMUSG00000079702,0
ENSMUSG00000079701,0
ENSMUSG00000079703,0
ENSMUSG00000035371,0
ENSMUSG00000071816,0
ENSMUSG00000079699,0
ENSMUSG00000079697,0
ENSMUSG00000052364,0
ENSMUSG00000078208,0
ENSMUSG00000060685,0
ENSMUSG00000078206,0
ENSMUSG00000071815,0
ENSMUSG00000072249,0
ENSMUSG00000045797,0
ENSMUSG00000047344,0
ENSMUSG00000079694,0
ENSMUSG00000015342,0
ENSMUSG00000100200,0
ENSMUSG00000100448,0
ENSMUSG00000015340,0
ENSMUSG00000061065,0
ENSMUSG00000031176,1595
ENSMUSG00000040456,0
ENSMUSG00000048994,0
ENSMUSG00000054453,0
ENSMUSG00000090084,0
ENSMUSG00000031174,166
ENSMUSG00000031173,0
ENSMUSG00000058254,177
ENSMUSG00000008035,398
ENSMUSG00000085587,0
ENSMUSG00000100626,0
ENSMUSG00000101819,0
ENSMUSG00000096097,0
ENSMUSG00000094904,0
ENSMUSG00000095413,0
ENSMUSG00000095655,0
ENSMUSG00000095662,0
ENSMUSG00000099443,0
ENSMUSG00000095445,0
ENSMUSG00000069038,0
ENSMUSG00000040363,773
ENSMUSG00000087591,0
ENSMUSG00000031007,1703
ENSMUSG00000044148,772
ENSMUSG00000064127,1043
ENSMUSG00000085891,1
ENSMUSG00000087424,5
ENSMUSG00000031010,2923
ENSMUSG00000100714,3
ENSMUSG00000000787,14391
ENSMUSG00000051228,0
ENSMUSG00000031012,565
ENSMUSG00000040229,1
ENSMUSG00000047678,0
ENSMUSG00000078346,0
ENSMUSG00000084907,0
ENSMUSG00000086048,0
ENSMUSG00000023257,0
ENSMUSG00000025037,2320
ENSMUSG00000040147,0
ENSMUSG00000040138,0
ENSMUSG00000025038,2
ENSMUSG00000025040,822
ENSMUSG00000025043,0
ENSMUSG00000037369,906
ENSMUSG00000037358,0
ENSMUSG00000073274,0
ENSMUSG00000097497,0
ENSMUSG00000068149,0
ENSMUSG00000037347,0
ENSMUSG00000037341,0
ENSMUSG00000060090,429
ENSMUSG00000037315,289
ENSMUSG00000023070,0
ENSMUSG00000031059,1388
ENSMUSG00000031060,1924
ENSMUSG00000001924,12170
ENSMUSG00000031065,2018
ENSMUSG00000031066,344
ENSMUSG00000001127,1510
ENSMUSG00000037217,6
ENSMUSG00000001131,197
ENSMUSG00000001128,80
ENSMUSG00000009406,417
ENSMUSG00000001134,84
ENSMUSG00000086877,20
ENSMUSG00000054737,0
ENSMUSG00000037167,0
ENSMUSG00000031079,6
ENSMUSG00000062814,0
ENSMUSG00000095316,0
ENSMUSG00000087358,0
ENSMUSG00000087586,0
ENSMUSG00000068122,0
ENSMUSG00000031089,0
ENSMUSG00000101818,0
ENSMUSG00000101776,0
ENSMUSG00000036782,1179
ENSMUSG00000036769,165
ENSMUSG00000068113,0
ENSMUSG00000090102,0
ENSMUSG00000087133,0
ENSMUSG00000084063,0
ENSMUSG00000081218,0
ENSMUSG00000093923,0
ENSMUSG00000096620,0
ENSMUSG00000073267,0
ENSMUSG00000086959,0
ENSMUSG00000079655,0
ENSMUSG00000082639,0
ENSMUSG00000083628,0
ENSMUSG00000095063,0
ENSMUSG00000071788,0
ENSMUSG00000080725,0
ENSMUSG00000095546,0
ENSMUSG00000093817,0
ENSMUSG00000095293,0
ENSMUSG00000085534,0
ENSMUSG00000094624,0
ENSMUSG00000096457,0
ENSMUSG00000096911,0
ENSMUSG00000095887,0
ENSMUSG00000087462,0
ENSMUSG00000085489,0
ENSMUSG00000073257,0
ENSMUSG00000085060,0
ENSMUSG00000073255,0
ENSMUSG00000085989,0
ENSMUSG00000085325,0
ENSMUSG00000094759,0
ENSMUSG00000094391,0
ENSMUSG00000095754,0
ENSMUSG00000118441,0
ENSMUSG00000118465,0
ENSMUSG00000096645,0
ENSMUSG00000118431,0
ENSMUSG00000095770,0
ENSMUSG00000118402,0
ENSMUSG00000096194,0
ENSMUSG00000118459,0
ENSMUSG00000094601,0
ENSMUSG00000099711,0
ENSMUSG00000118405,0
ENSMUSG00000118409,0
ENSMUSG00000101500,0
ENSMUSG00000101294,0
ENSMUSG00000095934,0
ENSMUSG00000078324,0
ENSMUSG00000096915,0
ENSMUSG00000118429,0
ENSMUSG00000095659,0
ENSMUSG00000118438,0
ENSMUSG00000087491,0
ENSMUSG00000073247,0
ENSMUSG00000086757,0
ENSMUSG00000085000,0
ENSMUSG00000073245,0
ENSMUSG00000031093,637
ENSMUSG00000017057,126
ENSMUSG00000036699,0
ENSMUSG00000016239,315
ENSMUSG00000079642,0
ENSMUSG00000091556,0
ENSMUSG00000006373,2305
ENSMUSG00000059708,115
ENSMUSG00000037636,82
ENSMUSG00000016319,13980
ENSMUSG00000084990,5
ENSMUSG00000006423,932
ENSMUSG00000016308,764
ENSMUSG00000044149,508
ENSMUSG00000087155,0
ENSMUSG00000050379,257
ENSMUSG00000044400,0
ENSMUSG00000079641,1836
ENSMUSG00000036572,935
ENSMUSG00000016409,557
ENSMUSG00000036551,2
ENSMUSG00000016427,330
ENSMUSG00000036537,58
ENSMUSG00000073243,0
ENSMUSG00000071773,0
ENSMUSG00000051827,0
ENSMUSG00000071772,0
ENSMUSG00000079639,0
ENSMUSG00000095601,0
ENSMUSG00000094945,0
ENSMUSG00000079638,0
ENSMUSG00000071771,0
ENSMUSG00000079637,0
ENSMUSG00000079636,0
ENSMUSG00000079635,0
ENSMUSG00000095698,0
ENSMUSG00000079633,0
ENSMUSG00000096788,0
ENSMUSG00000059626,0
ENSMUSG00000071770,0
ENSMUSG00000095741,0
ENSMUSG00000095510,0
ENSMUSG00000079630,0
ENSMUSG00000080933,0
ENSMUSG00000079629,0
ENSMUSG00000079628,0
ENSMUSG00000071769,0
ENSMUSG00000079627,0
ENSMUSG00000095180,4
ENSMUSG00000006200,0
ENSMUSG00000071767,0
ENSMUSG00000064137,0
ENSMUSG00000079626,0
ENSMUSG00000068048,0
ENSMUSG00000068173,0
ENSMUSG00000098348,0
ENSMUSG00000053909,0
ENSMUSG00000051038,0
ENSMUSG00000071766,0
ENSMUSG00000050197,0
ENSMUSG00000048047,724
ENSMUSG00000036502,32
ENSMUSG00000016327,0
ENSMUSG00000016534,4982
ENSMUSG00000087390,3
ENSMUSG00000031095,1615
ENSMUSG00000000355,571
ENSMUSG00000048970,349
ENSMUSG00000085635,0
ENSMUSG00000051361,0
ENSMUSG00000079619,0
ENSMUSG00000095240,0
ENSMUSG00000086157,0
ENSMUSG00000001986,0
ENSMUSG00000037475,1593
ENSMUSG00000025860,1387
ENSMUSG00000025862,3137
ENSMUSG00000105993,0
ENSMUSG00000005696,0
ENSMUSG00000016150,0
ENSMUSG00000078320,0
ENSMUSG00000050926,0
ENSMUSG00000045284,0
ENSMUSG00000037086,0
ENSMUSG00000085157,0
ENSMUSG00000046615,0
ENSMUSG00000101233,0
ENSMUSG00000031099,1
ENSMUSG00000001173,589
ENSMUSG00000037010,7
ENSMUSG00000037005,1
ENSMUSG00000031101,1
ENSMUSG00000036985,303
ENSMUSG00000063785,884
ENSMUSG00000036959,387
ENSMUSG00000031103,216
ENSMUSG00000036932,1212
ENSMUSG00000031104,3
ENSMUSG00000036916,684
ENSMUSG00000031105,132
ENSMUSG00000051209,0
ENSMUSG00000031107,482
ENSMUSG00000079606,0
ENSMUSG00000031109,235
ENSMUSG00000087369,0
ENSMUSG00000086948,0
ENSMUSG00000036198,0
ENSMUSG00000071764,0
ENSMUSG00000067971,0
ENSMUSG00000031111,0
ENSMUSG00000056281,0
ENSMUSG00000050504,0
ENSMUSG00000048173,0
ENSMUSG00000085396,1491
ENSMUSG00000031112,0
ENSMUSG00000036131,0
ENSMUSG00000050029,808
ENSMUSG00000036109,196
ENSMUSG00000062184,0
ENSMUSG00000055780,0
ENSMUSG00000031118,0
ENSMUSG00000031119,0
ENSMUSG00000055653,0
ENSMUSG00000086704,0
ENSMUSG00000055110,0
ENSMUSG00000086173,0
ENSMUSG00000073207,10
ENSMUSG00000025626,1572
ENSMUSG00000025630,2349
ENSMUSG00000101603,0
ENSMUSG00000087365,46
ENSMUSG00000061082,0
ENSMUSG00000036022,293
ENSMUSG00000036013,0
ENSMUSG00000023074,460
ENSMUSG00000060967,0
ENSMUSG00000079593,24
ENSMUSG00000051851,155
ENSMUSG00000067925,230
ENSMUSG00000067924,207
ENSMUSG00000055555,0
ENSMUSG00000054727,0
ENSMUSG00000059334,0
ENSMUSG00000054626,0
ENSMUSG00000086711,0
ENSMUSG00000096468,0
ENSMUSG00000094714,0
ENSMUSG00000067909,0
ENSMUSG00000031125,0
ENSMUSG00000073177,0
ENSMUSG00000085114,1
ENSMUSG00000073176,99
ENSMUSG00000097288,2
ENSMUSG00000054850,0
ENSMUSG00000058932,0
ENSMUSG00000035967,732
ENSMUSG00000064016,0
ENSMUSG00000061273,1961
ENSMUSG00000060681,558
ENSMUSG00000023092,1
ENSMUSG00000067878,0
ENSMUSG00000053852,0
ENSMUSG00000031130,437
ENSMUSG00000067873,1279
ENSMUSG00000031131,0
ENSMUSG00000085808,0
ENSMUSG00000031132,0
ENSMUSG00000031133,4
ENSMUSG00000031134,1788
ENSMUSG00000079584,0
ENSMUSG00000036357,0
ENSMUSG00000067860,0
ENSMUSG00000046180,0
ENSMUSG00000031137,0
ENSMUSG00000031138,0
ENSMUSG00000031139,0
ENSMUSG00000062949,681
ENSMUSG00000079583,0
ENSMUSG00000067835,0
ENSMUSG00000045179,0
ENSMUSG00000087565,0
ENSMUSG00000087401,0
ENSMUSG00000071753,0
ENSMUSG00000090546,0
ENSMUSG00000057615,0
ENSMUSG00000045330,0
ENSMUSG00000031194,0
ENSMUSG00000085757,0
ENSMUSG00000079579,0
ENSMUSG00000031179,1
ENSMUSG00000046699,0
ENSMUSG00000031181,0
ENSMUSG00000031182,1
ENSMUSG00000036790,36
ENSMUSG00000086185,0
ENSMUSG00000079578,0
ENSMUSG00000079577,0
ENSMUSG00000025288,0
ENSMUSG00000000838,2593
ENSMUSG00000062170,0
ENSMUSG00000071748,17
ENSMUSG00000056815,0
ENSMUSG00000086676,0
ENSMUSG00000031189,0
ENSMUSG00000100511,0
ENSMUSG00000059690,0
ENSMUSG00000035847,648
ENSMUSG00000045237,155
ENSMUSG00000073141,0
ENSMUSG00000073139,642
ENSMUSG00000059401,375
ENSMUSG00000031337,144
ENSMUSG00000015214,715
ENSMUSG00000035776,640
ENSMUSG00000085284,0
ENSMUSG00000015217,1413
ENSMUSG00000056380,1
ENSMUSG00000073131,1446
ENSMUSG00000073130,2
ENSMUSG00000033361,0
ENSMUSG00000053593,0
ENSMUSG00000005864,0
ENSMUSG00000033343,0
ENSMUSG00000031340,23
ENSMUSG00000043453,0
ENSMUSG00000031343,0
ENSMUSG00000031344,0
ENSMUSG00000031347,695
ENSMUSG00000031349,1072
ENSMUSG00000084944,0
ENSMUSG00000031351,50
ENSMUSG00000050424,0
ENSMUSG00000046287,0
ENSMUSG00000079845,5
ENSMUSG00000057836,321
ENSMUSG00000092255,0
ENSMUSG00000058328,0
ENSMUSG00000067771,2
ENSMUSG00000071745,5
ENSMUSG00000072479,0
ENSMUSG00000079566,0
ENSMUSG00000073125,324
ENSMUSG00000067768,0
ENSMUSG00000078317,142
ENSMUSG00000031362,0
ENSMUSG00000058147,761
ENSMUSG00000067764,0
ENSMUSG00000109368,0
ENSMUSG00000031365,1031
ENSMUSG00000096966,0
ENSMUSG00000097110,0
ENSMUSG00000031374,0
ENSMUSG00000031372,0
ENSMUSG00000031371,517
ENSMUSG00000031375,0
